1 	 0.9421076 	 1.03173 
2 	 0.9461782 	 0.69999 
3 	 0.9461782 	 0.9508041 
4 	 0.9493442 	 0.5999914 
5 	 0.9457259 	 0.8749863 
6 	 0.9525102 	 1.282581 
7 	 0.9461782 	 0.69999 
8 	 0.9452736 	 0.9206203 
9 	 0.9457259 	 0.5189808 
10 	 0.9461782 	 0.69999 
11 	 0.9475351 	 1.761863 
12 	 0.9416554 	 0.8168899 
13 	 0.9448213 	 1.103429 
14 	 0.9421076 	 0.4065889 
15 	 0.9479873 	 1.090889 
16 	 0.9488919 	 0.7121104 
17 	 0.9430122 	 0.6799909 
18 	 0.9425599 	 0.5118987 
19 	 0.9457259 	 0.6901311 
20 	 0.9493442 	 0.8064386 
21 	 0.9493442 	 0.5342393 
22 	 0.9416554 	 1.224117 
23 	 0.9421076 	 0.6842015 
24 	 0.9475351 	 0.5466594 
25 	 0.9502488 	 0.9642685 
26 	 0.9466305 	 0.9032112 
27 	 0.9488919 	 0.661755 
28 	 0.9434645 	 0.562493 
29 	 0.9412031 	 0.6049308 
30 	 0.9393939 	 0.4888835 
31 	 0.9484396 	 0.6056253 
32 	 0.9407508 	 0.6582195 
33 	 0.9443691 	 0.8358084 
34 	 0.9384894 	 0.7215099 
35 	 0.9421076 	 0.777767 
36 	 0.9488919 	 1.132054 
37 	 0.9439168 	 1.5833 
38 	 0.9475351 	 1.636326 
39 	 0.9534147 	 1.395316 
40 	 0.9461782 	 0.8030181 
41 	 0.9452736 	 1.199978 
42 	 0.9493442 	 1.074054 
43 	 0.9475351 	 1.367319 
44 	 0.9457259 	 1.142837 
45 	 0.9475351 	 1.03507 
46 	 0.9439168 	 0.9682386 
47 	 0.9434645 	 0.7857031 
48 	 0.9430122 	 0.6363554 
49 	 0.953867 	 0.6721201 
50 	 0.9466305 	 0.9344109 
51 	 0.9452736 	 0.8333207 
52 	 0.9461782 	 0.8030181 
53 	 0.950701 	 1.096133 
54 	 0.9457259 	 0.791033 
55 	 0.9430122 	 1.377333 
56 	 0.9421076 	 0.5999925 
57 	 0.9493442 	 0.8360519 
58 	 0.9398462 	 0.8219065 
59 	 0.9461782 	 0.9833169 
60 	 0.9357757 	 0.690468 
61 	 0.9434645 	 0.9531101 
62 	 0.9443691 	 0.9523658 
63 	 0.9439168 	 0.9999839 
64 	 0.9439168 	 0.6315706 
65 	 0.9497965 	 0.4999932 
66 	 0.9470828 	 0.7727156 
67 	 0.9412031 	 0.460669 
68 	 0.9452736 	 0.8615252 
69 	 0.9443691 	 0.5769157 
70 	 0.9448213 	 0.584408 
71 	 0.9466305 	 0.9999831 
72 	 0.9421076 	 0.4065889 
73 	 0.9470828 	 0.5599925 
74 	 0.9484396 	 0.9321876 
75 	 0.9412031 	 0.4942472 
76 	 0.9493442 	 0.6969591 
77 	 0.9520579 	 0.9272559 
78 	 0.9448213 	 0.7681048 
79 	 0.9452736 	 0.8906111 
80 	 0.9452736 	 0.9515976 
81 	 0.9493442 	 0.7777654 
82 	 0.9448213 	 1.711073 
83 	 0.9439168 	 0.7714176 
84 	 0.9493442 	 1.036345 
85 	 0.9434645 	 1.016113 
86 	 0.9470828 	 0.7727156 
87 	 0.9479873 	 1.017526 
88 	 0.9479873 	 0.7692189 
89 	 0.9457259 	 0.9354688 
90 	 0.9457259 	 0.9999833 
91 	 0.9511533 	 1.347797 
92 	 0.9389417 	 0.4999944 
